DBKEY,SITE,STATION,DATA_TYPE,PARAMETER_NAME,STRATA,SENSOR,XCOORD,YCOORD,STATION_ID,RECORDER,DATA_CLASS,DAILY_DATE,VALUE,NUM_VALS,Date,Month,year,Parameter_format,Concern_1,Concern_2
39742,L006,L006-S,H2OT,"Temperature, Water",1,S,726991.69,904733.444,L006+WT1,SOND,WQ,06/06/2024,28.92,21,2024-06-06,6,2024,"Temperature, Water",NA,NA
39742,L006,L006-S,H2OT,"Temperature, Water",1,S,726991.69,904733.444,L006+WT1,SOND,WQ,06/10/2024,29.618,16,2024-06-10,6,2024,"Temperature, Water",NA,NA
39742,L006,L006-S,H2OT,"Temperature, Water",1,S,726991.69,904733.444,L006+WT1,SOND,WQ,06/11/2024,29.296,8,2024-06-11,6,2024,"Temperature, Water",NA,NA
39742,L006,L006-S,H2OT,"Temperature, Water",1,S,726991.69,904733.444,L006+WT1,SOND,WQ,06/13/2024,26.776,21,2024-06-13,6,2024,"Temperature, Water",NA,NA
39742,L006,L006-S,H2OT,"Temperature, Water",1,S,726991.69,904733.444,L006+WT1,SOND,WQ,06/14/2024,27.108,48,2024-06-14,6,2024,"Temperature, Water",NA,NA
39742,L006,L006-S,H2OT,"Temperature, Water",1,S,726991.69,904733.444,L006+WT1,SOND,WQ,06/15/2024,27.906,18,2024-06-15,6,2024,"Temperature, Water",NA,NA
39742,L006,L006-S,H2OT,"Temperature, Water",1,S,726991.69,904733.444,L006+WT1,SOND,WQ,06/16/2024,28.199,48,2024-06-16,6,2024,"Temperature, Water",NA,NA
39742,L006,L006-S,H2OT,"Temperature, Water",1,S,726991.69,904733.444,L006+WT1,SOND,WQ,06/17/2024,28.422,21,2024-06-17,6,2024,"Temperature, Water",NA,NA
39742,L006,L006-S,H2OT,"Temperature, Water",1,S,726991.69,904733.444,L006+WT1,SOND,WQ,06/18/2024,28.724,45,2024-06-18,6,2024,"Temperature, Water",NA,NA
39742,L006,L006-S,H2OT,"Temperature, Water",1,S,726991.69,904733.444,L006+WT1,SOND,WQ,06/19/2024,28.577,23,2024-06-19,6,2024,"Temperature, Water",NA,NA
39742,L006,L006-S,H2OT,"Temperature, Water",1,S,726991.69,904733.444,L006+WT1,SOND,WQ,06/20/2024,28.626,47,2024-06-20,6,2024,"Temperature, Water",NA,NA
39742,L006,L006-S,H2OT,"Temperature, Water",1,S,726991.69,904733.444,L006+WT1,SOND,WQ,06/21/2024,28.541,24,2024-06-21,6,2024,"Temperature, Water",NA,NA
39742,L006,L006-S,H2OT,"Temperature, Water",1,S,726991.69,904733.444,L006+WT1,SOND,WQ,06/22/2024,28.992,18,2024-06-22,6,2024,"Temperature, Water",NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,05/24/2024,85.243,48,2024-05-24,5,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,05/25/2024,87.992,48,2024-05-25,5,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,05/26/2024,79.8,48,2024-05-26,5,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,05/27/2024,83.8,48,2024-05-27,5,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,05/28/2024,86.943,48,2024-05-28,5,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,05/29/2024,102.247,48,2024-05-29,5,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,05/30/2024,97.606,48,2024-05-30,5,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,05/31/2024,125.199,47,2024-05-31,5,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/01/2024,239.655,47,2024-06-01,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/02/2024,199.373,48,2024-06-02,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/03/2024,122.137,48,2024-06-03,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/04/2024,96.326,48,2024-06-04,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/05/2024,86.779,47,2024-06-05,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/06/2024,75.495,21,2024-06-06,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/10/2024,56.409,16,2024-06-10,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/11/2024,54.258,8,2024-06-11,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/13/2024,86.397,21,2024-06-13,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/14/2024,57.123,48,2024-06-14,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/15/2024,48.447,18,2024-06-15,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/16/2024,59.495,48,2024-06-16,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/17/2024,99.647,21,2024-06-17,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/18/2024,118.837,45,2024-06-18,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/19/2024,120.406,23,2024-06-19,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/20/2024,144.405,47,2024-06-20,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/21/2024,96.115,24,2024-06-21,6,2024,FIELD TURBIDITY,NA,NA
39745,L006,L006-S,FTURB,FIELD TURBIDITY,1,S,726991.69,904733.444,L006+TB1,SOND,WQ,06/22/2024,68.417,18,2024-06-22,6,2024,FIELD TURBIDITY,NA,NA
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,05/24/2024,6.478,48,2024-05-24,5,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,05/25/2024,4.668,48,2024-05-25,5,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,05/26/2024,7.34,48,2024-05-26,5,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,05/27/2024,6.989,48,2024-05-27,5,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,05/28/2024,3.966,48,2024-05-28,5,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,05/29/2024,3.161,48,2024-05-29,5,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,05/30/2024,3.431,48,2024-05-30,5,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,05/31/2024,2.069,47,2024-05-31,5,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/01/2024,3.731,47,2024-06-01,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/02/2024,3.073,48,2024-06-02,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/03/2024,1.983,48,2024-06-03,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/04/2024,2.777,48,2024-06-04,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/05/2024,4.238,47,2024-06-05,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/06/2024,5.17,21,2024-06-06,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/10/2024,0.534,16,2024-06-10,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/11/2024,0.5,8,2024-06-11,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/13/2024,0.557,21,2024-06-13,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/14/2024,0.487,48,2024-06-14,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/15/2024,0.523,18,2024-06-15,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/16/2024,0.638,48,2024-06-16,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/17/2024,1.247,21,2024-06-17,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/18/2024,1.376,45,2024-06-18,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/19/2024,0.774,23,2024-06-19,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/20/2024,0.81,47,2024-06-20,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/21/2024,0.537,24,2024-06-21,6,2024,"Chlorophyll a 
(?g/L)",20,40
39747,L006,L006-S,CU,CHLOROPHYLL-A ug/L -FIELD,1,S,726991.69,904733.444,L006+CU1,SOND,WQ,06/22/2024,1.198,18,2024-06-22,6,2024,"Chlorophyll a 
(?g/L)",20,40
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,05/24/2024,7.764,48,2024-05-24,5,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,05/25/2024,7.283,48,2024-05-25,5,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,05/26/2024,8.23,48,2024-05-26,5,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,05/27/2024,8.439,48,2024-05-27,5,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,05/28/2024,7.443,48,2024-05-28,5,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,05/29/2024,6.924,48,2024-05-29,5,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,05/30/2024,7.386,48,2024-05-30,5,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,05/31/2024,7.252,47,2024-05-31,5,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/01/2024,9.131,47,2024-06-01,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/02/2024,8.456,48,2024-06-02,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/03/2024,7.108,48,2024-06-03,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/04/2024,7.221,48,2024-06-04,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/05/2024,7.996,47,2024-06-05,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/06/2024,8.11,21,2024-06-06,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/10/2024,5.693,16,2024-06-10,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/11/2024,4.483,8,2024-06-11,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/13/2024,7.88,21,2024-06-13,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/14/2024,4.892,48,2024-06-14,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/15/2024,5.524,18,2024-06-15,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/16/2024,11.252,48,2024-06-16,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/17/2024,8.783,21,2024-06-17,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/18/2024,11.279,45,2024-06-18,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/19/2024,9.703,23,2024-06-19,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/20/2024,9.014,47,2024-06-20,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/21/2024,6.828,24,2024-06-21,6,2024,"Phycocyanin 
(?g/L)",40,NA
39749,L006,L006-S,PU,PHYCOCYANIN ug/L - FIELD,1,S,726991.69,904733.444,L006+PU1,SOND,WQ,06/22/2024,8.314,18,2024-06-22,6,2024,"Phycocyanin 
(?g/L)",40,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,05/24/2024,30.123,48,2024-05-24,5,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,05/25/2024,29.353,48,2024-05-25,5,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,05/26/2024,30.47,48,2024-05-26,5,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,05/27/2024,30.389,48,2024-05-27,5,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,05/28/2024,30.533,48,2024-05-28,5,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,05/29/2024,30.869,48,2024-05-29,5,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,05/30/2024,31.018,48,2024-05-30,5,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,05/31/2024,30.054,48,2024-05-31,5,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/01/2024,29.138,48,2024-06-01,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/02/2024,28.968,48,2024-06-02,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/03/2024,29.623,48,2024-06-03,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/04/2024,29.419,48,2024-06-04,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/05/2024,30.158,48,2024-06-05,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/06/2024,29.961,48,2024-06-06,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/07/2024,30.141,48,2024-06-07,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/08/2024,30.128,48,2024-06-08,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/09/2024,30.712,48,2024-06-09,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/10/2024,30.65,48,2024-06-10,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/11/2024,30.077,48,2024-06-11,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/12/2024,28.288,48,2024-06-12,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/13/2024,27.336,48,2024-06-13,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/14/2024,27.507,48,2024-06-14,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/15/2024,28.007,48,2024-06-15,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/16/2024,28.485,48,2024-06-16,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/17/2024,28.621,48,2024-06-17,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/18/2024,28.753,48,2024-06-18,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/19/2024,28.839,48,2024-06-19,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/20/2024,28.833,48,2024-06-20,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/21/2024,29.41,48,2024-06-21,6,2024,"Temperature, Water",NA,NA
39760,L001,L001-S,H2OT,"Temperature, Water",1,S,723359.264,1019717.28,L001+WT1,SOND,WQ,06/22/2024,29.05,22,2024-06-22,6,2024,"Temperature, Water",NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,05/24/2024,141.714,48,2024-05-24,5,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,05/25/2024,160.961,46,2024-05-25,5,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,05/26/2024,180.31,48,2024-05-26,5,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,05/27/2024,166.543,48,2024-05-27,5,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,05/28/2024,224.783,40,2024-05-28,5,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,05/29/2024,230.132,37,2024-05-29,5,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,05/30/2024,204.639,37,2024-05-30,5,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,05/31/2024,165.002,45,2024-05-31,5,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/01/2024,184.636,41,2024-06-01,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/02/2024,201.609,36,2024-06-02,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/03/2024,196.549,37,2024-06-03,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/04/2024,145.084,46,2024-06-04,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/05/2024,140.14,47,2024-06-05,6,2024,FIELD TURBIDITY,NA,NA
39763,L001,L001-S,FTURB,FIELD TURBIDITY,1,S,723359.264,1019717.28,L001+TB1,SOND,WQ,06/06/2024,110.973,48,2024-06-06,6,2024,FIELD TURBIDITY,NA,NA
